,counts,words,translations
19034,348,salve,Salbe
19035,347,lecoq,lecoq
19036,347,afield,feld
19037,347,repulsion,Abstoßung
19038,347,mondo,mondo
19039,347,wheresoever,wo auch immer
19040,347,elegantly,elegant
19041,347,savoy,Wirsing
19042,347,orth,orth
19043,347,superintendence,Aufseherin
19044,347,unsuspecting,ahnungslos
19045,347,optimism,Optimismus
19046,347,combats,kämpft
19047,347,sieur,sieur
19048,347,whims,Launen
19049,347,supplemented,ergänzt
19050,347,ek,ek
19051,347,likened,vergleicht
19052,347,breaker,Brecher
19053,347,swans,Schwäne
19054,347,itch,juckt
19055,347,hooded,vermummt
19056,347,gospels,gospels
19057,347,garage,Garage
19058,347,cites,zitiert
19059,347,inventing,Erfindung
19060,347,chops,Koteletts
19061,347,conditioned,konditioniert
19062,347,persecutions,Verfolgungen
19063,347,despaired,verzweifelt
19064,347,overcast,bewölkt
19065,347,shoal,seicht
19066,347,economists,Ökonomen
19067,347,explode,explodieren
19068,347,locally,lokal
19069,347,ourt,unsert
19070,347,infallibly,unfehlbar
19071,347,ros,ros
19072,347,quoi,quoi
19073,347,brutally,brutal
19074,347,restriction,Einschränkung
19075,347,complains,beschwert sich
19076,347,enumerated,aufgezählt
19077,346,superintend,beaufsichtigen
19078,346,hesitatingly,zögernd
19079,346,saddened,betrübt
19080,346,suffused,durchdrungen
19081,346,tag,Tag
19082,346,causeway,Damm
19083,346,prattle,plappern
19084,346,usy,usy
19085,346,quack,quasseln
19086,346,recklessness,rücksichtslosigkeit
19087,346,rove,umherstreifen
19088,346,efficacious,Wirksam
19089,346,bird's,Vögelchen
19090,346,rickety,klapprig
19091,346,carbonic,Kohlensäure
19092,346,peerage,Peerage
19093,346,expiring,auslaufend
19094,346,comets,Kometen
19095,346,scorpion,Skorpion
19096,346,kindliness,Freundlichkeit
19097,346,impulsively,impulsiv
19098,346,legendary,legendär
19099,346,delicacies,Köstlichkeiten
19100,346,emblems,Embleme
19101,346,jurors,Geschworene
19102,346,daphne,daphne
19103,345,lingers,verweilt
19104,345,beauchamp,beauchamp
19105,345,dote,dote
19106,345,vermont,vermont
19107,345,hudibras,hudibras
19108,345,unnecessarily,unnötig
19109,345,spitting,spuckend
19110,345,adder,Kreuzotter
19111,345,technically,technisch
19112,345,alienated,verfremdet
19113,345,sidelong,seitlich
19114,345,inflicting,zufügend
19115,345,ermengarde,ermengarde
19116,345,seq,seq
19117,345,nerissa,nerissa
19118,345,giraffe,Giraffe
19119,345,unconquerable,unbesiegbar
19120,345,petal,Blütenblatt
19121,345,brides,Bräute
19122,345,makololo,makololo
19123,345,paleness,Blässe
19124,345,gender,Geschlecht
19125,345,catechism,katechismus
19126,345,dioxide,Dioxid
19127,345,insoluble,unlöslich
19128,345,comin,kommen
19129,345,immigration,Einwanderung
19130,345,budge,budge
19131,345,martians,Marsmenschen
19132,345,concede,konzedieren
19133,345,cavendish,cavendish
19134,345,roundabout,Karussell
19135,344,drudgery,Schufterei
19136,344,attaches,fügt
19137,344,smother,ersticken
19138,344,listserv,Listserv
19139,344,gush,sprudeln
19140,344,invoke,aufrufen
19141,344,prism,Prisma
19142,344,fixes,behebt
19143,344,iowa,iowa
19144,344,impetuosity,impetuosity
19145,344,protoplasm,protoplasma
19146,344,palisade,Palisade
19147,344,imperturbable,unerschütterlich
19148,344,auspices,Schirmherrschaft
19149,344,viso,Visum
19150,344,daughtry,Tochtergesellschaft
19151,344,selma,selma
19152,344,sadder,trauriger
19153,344,inconveniences,unannehmlichkeiten
19154,344,newport,newport
19155,344,unrestrained,hemmungslos
19156,344,underworld,unterwelt
19157,344,nutmeg,muskatnuss
19158,344,lea,lea
19159,344,creak,knarren
19160,344,liv,liv
19161,343,opulence,Opulenz
19162,343,artisans,Kunsthandwerker
19163,343,balaam,balaam
19164,343,esdras,esdras
19165,343,jehovah,jehovah
19166,343,teresa,teresa
19167,343,foreheads,Stirnen
19168,343,diffidence,Misstrauen
19169,343,rwanda,rwanda
19170,343,o,o
19171,343,auxiliaries,hilfsmittel
19172,343,blending,Vermischung
19173,343,creeks,Bäche
19174,343,subordination,unterordnung
19175,343,bute,bute
19176,343,gardening,Gartenarbeit
19177,343,celeste,celeste
19178,343,headland,Vorgewende
19179,343,horne,horne
19180,343,flagrant,schamlos
19181,343,jeopardy,jeopardy
19182,343,serf,Leibeigene
19183,343,gruffly,ruppig
19184,343,commentaries,kommentare
19185,343,reminiscence,Reminiszenz
19186,343,ostentatious,ostentativ
19187,343,limping,hinkend
19188,343,talker,Schwätzer
19189,343,psychical,Psychisch
19190,343,conversant,gesprächig
19191,343,ascetic,Asket
19192,343,dolor,Dolor
19193,343,stimulation,Anregung
19194,343,genie,Genie
19195,343,overshadowed,überschattet
19196,343,crutches,Krücken
19197,343,dating,Partnersuche
19198,343,punctually,pünktlich
19199,343,collier,Collier
19200,343,horny,geil
19201,343,pitifully,erbärmlich
19202,343,annum,Jahr
19203,343,fender,Fender
19204,342,infuriated,wütend
19205,342,surnamed,mit Nachnamen
19206,342,windmill,Windmühle
19207,342,dyer,Färber
19208,342,alligator,Alligator
19209,342,fingered,befingert
19210,342,fife,Pfeife
19211,342,improvised,improvisierte
19212,342,ovid,ovid
19213,342,trickled,geträufelt
19214,342,cheval,Cheval
19215,342,chestnuts,kastanien
19216,342,garcia,garcia
19217,342,lombards,lombarden
19218,342,modo,modo
19219,342,deficiencies,mängel
19220,342,habitable,bewohnbar
19221,342,injuring,verletzend
19222,342,atoll,Atoll
19223,342,elf,elf
19224,342,nym,nym
19225,342,stimuli,Reize
19226,342,vicomte,vicomte
19227,342,stings,sticht
19228,342,prevention,Vorbeugung
19229,342,braver,tapferer
19230,342,ravens,Raben
19231,342,peremptorily,peremptorisch
19232,342,windings,wicklungen
19233,342,ka,ka
19234,342,inexperience,Unerfahrenheit
19235,342,sculptured,gemeißelt
19236,342,sunbeams,Sonnenstrahlen
19237,342,plastered,verputzt
19238,342,swiveller,schwenkbar
19239,342,drily,nüchtern
19240,342,trinkets,Schmuckstücke
19241,341,apologetically,apologetisch
19242,341,offenses,Beleidigungen
19243,341,hugging,umarmend
19244,341,accredited,akkreditiert
19245,341,billet,Knüppel
19246,341,islet,Inselchen
19247,341,blacker,schwärzer
19248,341,heyward,heyward
19249,341,nada,nada
19250,341,naturalists,naturwissenschaftler
19251,341,ambulance,Krankenwagen
19252,341,erat,erat
19253,341,gloria,gloria
19254,341,manfred,manfred
19255,341,braided,geflochten
19256,341,blossoming,blühend
19257,341,pearly,perlend
19258,341,carew,carew
19259,341,aboriginal,aborigine
19260,341,lawyer's,Anwalt
19261,341,appreciable,schätzenswert
19262,341,ull,ull
19263,341,eskimo,eskimo
19264,341,res,res
19265,341,irregularly,unregelmäßig
19266,341,churchill,churchill
19267,341,vexatious,lästig
19268,341,pickle,einlegen
19269,341,assay,Prüfung
19270,341,nadia,nadia
19271,341,tinkle,klimpern
19272,341,ripening,Reifung
19273,341,genuinely,wirklich
19274,341,strives,strebt
19275,341,minoret,minoret
19276,341,perturbed,beunruhigt
19277,341,goneril,goneril
19278,341,betide,betide
19279,340,dramas,Dramen
19280,340,barges,Kähne
19281,340,cultivating,kultiviert
19282,340,mammy,Mutti
19283,340,accompanies,begleitet
19284,340,patriarchs,Patriarchen
19285,340,bess,bess
19286,340,ripen,reifen
19287,340,scandinavian,skandinavisch
19288,340,phraseology,Phraseologie
19289,340,droughts,Dürreperioden
19290,340,vn,vn
19291,340,mget,mget
19292,340,newest,neueste
19293,340,petrarch,Petrarca
19294,340,underbrush,Unterholz
19295,340,rivulet,rivulet
19296,340,fraulein,fraulein
19297,340,assiduous,eifrig
19298,340,cincinnati,cincinnati
19299,340,poplars,pappeln
19300,340,clove,Nelke
19301,340,bareheaded,kahlköpfig
19302,340,decades,Jahrzehnte
19303,340,thrusts,Schübe
19304,340,fourths,Quarten
19305,340,coverlet,Deckbett
19306,340,elsie,elsie
19307,339,tenfold,zehnfach
19308,339,keyboard,Tastatur
19309,339,benefited,begünstigt
19310,339,brandon,brandon
19311,339,impotence,impotenz
19312,339,tricked,ausgetrickst
19313,339,protects,schützt
19314,339,virtual,virtuell
19315,339,how's,wie ist
19316,339,oopdriver,oopdriver
19317,339,adriatic,adriatisch
19318,339,evolutionary,evolutionär
19319,339,mcintyre,mcintyre
19320,339,hump,Buckel
19321,339,riots,riots
19322,339,delivers,liefert
19323,339,discard,ablegen
19324,339,bedding,bettzeug
19325,339,madden,madden
19326,339,telegraphy,telegrafie
19327,339,morrison,morrison
19328,339,whitened,geweißt
19329,339,esser,esser
19330,339,insurgents,aufständische
19331,339,interpretations,interpretationen
19332,339,causa,causa
19333,339,chiron,chiron
19334,339,loire,loire
19335,339,finch,fink
19336,339,bequeath,vererben
19337,339,persona,persona
19338,339,dana,dana
19339,339,bales,ballen
19340,339,juices,säfte
19341,339,impressively,beeindruckend
19342,339,undergrowth,Gestrüpp
19343,339,venir,venir
19344,339,sanguinary,blutig
19345,339,evasion,ausweichen
19346,339,wessex,wessex
19347,339,laundry,Wäscherei
19348,338,haf,haf
19349,338,tupman,tupman
19350,338,furrowed,zerfurchte
19351,338,buckles,schnallt
19352,338,attracts,lockt
19353,338,favourably,wohlwollend
19354,338,waver,wanken
19355,338,innermost,Innerstes
19356,338,dissertation,Dissertation
19357,338,prepares,bereitet  vor
19358,338,dissuade,abschrecken
19359,338,notified,benachrichtigt
19360,338,confiscated,beschlagnahmt
19361,338,brigands,räuber
19362,338,allan's,Allan...
19363,338,skipping,hüpfen
19364,338,lustily,lustvoll
19365,338,dimension,Dimension
19366,338,manoeuvres,manövrieren
19367,338,contemplative,kontemplativ
19368,338,fretting,ärgert sich
19369,338,beholds,betrachtet
19370,338,forgiving,verzeihend
19371,338,throbbed,pochte
19372,338,extort,erpressen
19373,338,citation,zitieren
19374,338,ion,ion
19375,338,postage,Porto
19376,338,tucker,tucker
19377,338,conservatory,konservatorium
19378,338,hilary,hilary
19379,338,existent,existent
19380,338,scarborough,scarborough
19381,338,perfections,perfektionen
19382,338,saddest,traurigste
19383,338,dais,dais
19384,338,l'air,l'air
19385,338,clustering,clustering
19386,338,locomotives,Lokomotiven
19387,338,lune,lune
19388,337,kidneys,Nieren
19389,337,brawl,Schlägerei
19390,337,unwittingly,unwissentlich
19391,337,statistical,statistische
19392,337,devising,erfinden
19393,337,surmised,vermutet
19394,337,bucky,bucky
19395,337,swerved,ausgewichen
19396,337,nettles,Nesseln
19397,337,rigidity,Starrheit
19398,337,mysticism,Mystik
19399,337,waterfall,Wasserfall
19400,337,professing,Bekenntnis
19401,337,unfavourable,ungünstig
19402,337,pewter,zinn
19403,337,herrera,herrera
19404,337,vilest,übelste
19405,337,bellow,Balg
19406,337,mea,mea
19407,337,seemly,scheinbar
19408,337,epigram,Epigramm
19409,337,gia,gia
19410,337,shuffle,mischen
19411,337,screws,Schrauben
19412,337,shirley,shirley
19413,337,cemented,zementiert
19414,337,sherwood,sherwood
19415,337,octavia,octavia
19416,337,bandit,bandit
19417,337,facto,Tatsache
19418,337,sorcerer,zauberer
19419,337,unnaturally,unnatürlich
19420,337,argent,argent
19421,337,hares,Hasen
19422,337,repentant,reumütig
19423,337,embodiment,Verkörperung
19424,337,l'estorade,l'estorade
19425,337,vestments,Gewänder
19426,337,pardons,Verzeihung
19427,337,tenths,Zehntel
19428,337,pratt,pratt
19429,337,villas,Villen
19430,337,rhythmic,rhythmisch
19431,337,blair,blair
19432,337,rangers,ranger
19433,337,hallam,hallam
19434,337,tinder,Zunder
19435,337,dogmas,dogmen
19436,337,contractor,Auftragnehmer
19437,336,chime,läuten
19438,336,gendarmerie,gendarmerie
19439,336,softest,weichste
19440,336,benvolio,benvolio
19441,336,confesses,gesteht
19442,336,socket,Steckdose
19443,336,disuse,Nichtgebrauch
19444,336,corporeal,leibhaftig
19445,336,shewn,gezeigt
19446,336,fossils,Fossilien
19447,336,accuser,Ankläger
19448,336,seasonal,jahreszeitlich
19449,336,professes,bekennt
19450,336,azerbaijan,Aserbaidschan
19451,336,suffix,nachsilbe
19452,336,xli,xli
19453,336,negligible,vernachlässigbar
19454,336,gnaw,nagen
19455,336,schooling,Schulbildung
19456,336,correspondents,Korrespondenten
19457,336,lulled,eingelullt
19458,336,everybody's,jedermanns
19459,336,harps,Harfen
19460,336,cleverest,klügste
19461,336,macedonian,mazedonisch
19462,336,kernel,kernel
19463,336,devastation,verwüstung
19464,336,dependency,abhängigkeit
19465,335,barrister,anwalt
19466,335,inducement,anreiz
19467,335,maliciously,böswillig
19468,335,diagram,Diagramm
19469,335,ouquet,Ouquet
19470,335,unsafe,unsicher
19471,335,wend,wend
19472,335,telford,telford
19473,335,wrestled,gerungen
19474,335,nicety,nicety
19475,335,burundi,burundi
19476,335,amorphous,amorphe
19477,335,snodgrass,snodgrass
19478,335,eddies,Wirbel
19479,335,peanuts,erdnüsse
19480,335,tillotson,tillotson
19481,335,anarchist,Anarchist
19482,335,latterly,zuletzt
19483,335,regretting,bedauernd
19484,335,shimmering,schimmernde
19485,335,dakota,dakota
19486,335,avaricious,geizig
19487,335,disagree,nicht zustimmen
19488,335,dressmaker,Schneiderin
19489,335,exhibitions,ausstellungen
19490,335,trumbull,trumbull
19491,335,ding,ding
19492,335,ostensibly,angeblich
19493,335,oxidation,oxidation
19494,335,perturbation,störung
19495,335,brigitte,brigitte
19496,335,crustacean,Krustentier
19497,334,anticipations,Vorahnungen
19498,334,recorder,Blockflöte
19499,334,seeketh,sucht
19500,334,lennox,lennox
19501,334,segments,segmente
19502,334,overcoming,Überwindung
19503,334,decisively,Entscheidend
19504,334,officious,aufdringlich
19505,334,absolution,Absolution
19506,334,bunker,Bunker
19507,334,elemental,elementar
19508,334,simile,Gleichnis
19509,334,psammead,psammead
19510,334,wavy,wellenförmig
19511,334,richelieu,richelieu
19512,334,stools,hocker
19513,334,seychelles,seychellen
19514,334,communal,kommunal
19515,334,usa,usa
19516,334,athanasius,athanasius
19517,334,hallway,flur
19518,334,intestines,eingeweide
19519,334,advocated,befürwortet
19520,334,conductors,leitungen
19521,334,watchmen,Wächter
19522,334,rene,rene
19523,334,paled,blass
19524,334,decides,entscheidet
19525,334,essentials,Wesentliches
19526,334,dedlock,dedlock
19527,334,doul,doul
19528,334,padded,gepolstert
19529,334,tugging,zerrend
19530,334,relying,verlassend
19531,334,balsam,Balsam
19532,334,seul,seul
19533,334,boasts,rühmt sich
19534,334,straighten,begradigen
19535,334,apologetic,apologetisch
19536,334,hearer,Hörer
19537,334,consoling,trösten
19538,333,quebec,Quebec
19539,333,tottered,torkelnd
19540,333,pearson,pearson
19541,333,dissimilar,uneinheitlich
19542,333,vultures,geier
19543,333,twa,twa
19544,333,newsgroups,newsgroups
19545,333,traded,gehandelt
19546,333,nuptials,Hochzeiten
19547,333,shrivelled,geschrumpft
19548,333,propellers,Propeller
19549,333,thimble,Fingerhut
19550,333,inmate,Häftling
19551,333,longings,Sehnsüchte
19552,333,nuit,nuit
19553,333,walpole,walpole
19554,333,reaping,ernten
19555,333,faisait,faisait
19556,333,erec,erec
19557,333,aboo,aboo
19558,333,lorraine,lorraine
19559,333,sequestered,beschlagnahmt
19560,333,recede,zurücktreten
19561,333,balthazar,balthasar
19562,333,patter,patter
19563,333,sino,sino
19564,333,hubbub,Getümmel
19565,333,erring,irren
19566,333,defences,verteidigung
19567,333,ifrcs,ifrcs
19568,333,trenchant,Stichhaltig
19569,333,bathroom,Badezimmer
19570,333,riverside,flussufer
19571,333,vomiting,erbrechen
19572,333,carlisle,carlisle
19573,333,affright,erschrecken
19574,333,enclosing,umschließen
19575,333,faultless,fehlerfrei
19576,332,campus,campus
19577,332,nance,nance
19578,332,watt,watt
19579,332,funerals,Beerdigungen
19580,332,pranks,Streiche
19581,332,shawls,Schals
19582,332,sich,sich
19583,332,pros,Profis
19584,332,impropriety,Unanständigkeit
19585,332,accessory,Zubehör
19586,332,grope,tasten
19587,332,whiff,schnuppern
19588,332,fleming,Fleming
19589,332,bruises,blaue Flecken
19590,332,bonfire,Lagerfeuer
19591,332,jondrette,Jondrette
19592,332,perfidy,Perfidie
19593,332,fittest,fittest
19594,332,patricians,Patrizier
19595,332,desultory,wüste
19596,332,flourishes,Schnörkel
19597,332,seasonable,saisonale
19598,332,latitudes,Breitengrade
19599,332,viands,Lebensmittel
19600,332,keenness,Schärfe
19601,332,imagery,Bildsprache
19602,332,ethnol,ethnol
19603,332,battering,schlagen
19604,332,specif,spezifisch
19605,331,politically,Politisch
19606,331,jackal,Schakal
19607,331,fellers,Kerle
19608,331,bead,Wulst
19609,331,glanvill,glanvill
19610,331,feasible,machbar
19611,331,crossjay,crossjay
19612,331,boxing,boxen
19613,331,cruz,cruz
19614,331,lethargy,lethargie
19615,331,galen,galen
19616,331,enviable,beneidenswert
19617,331,aches,schmerzen
19618,331,panorama,panorama
19619,331,prefixed,vorangestellt
19620,331,precede,vorangehen
19621,331,bewitching,betörend
19622,331,cones,Kegel
19623,331,tocsin,tocsin
19624,331,lisp,lispeln
19625,331,dissemble,verstellen
19626,331,blockade,blockieren
19627,331,invading,Invasion
19628,331,proverbial,sprichwörtlich
19629,331,threefold,dreifach
19630,331,enclose,einschließen
19631,331,nausea,Brechreiz
19632,331,sheltering,beherbergen
19633,331,puissant,puissant
19634,331,councillors,Ratsmitglieder
19635,330,smashing,zertrümmern
19636,330,exorbitant,exorbitant
19637,330,darn,verflixt
19638,330,variant,Variante
19639,330,fibres,Fasern
19640,330,gambia,gambia
19641,330,forebodings,Vorahnungen
19642,330,solitudes,einsamkeiten
19643,330,pasteboard,karton
19644,330,cho,cho
19645,330,bulging,Ausbuchtungen
19646,330,steele,steele
19647,330,ministered,gedient
19648,330,ita,ita
19649,330,unconcerned,unbesorgt
19650,330,tier,Ebene
19651,330,caprices,Capricen
19652,330,bancroft,bancroft
19653,330,ween,ween
19654,330,medina,medina
19655,330,governor's,Gouverneur
19656,330,stanford,stanford
19657,330,minced,hackfleisch
19658,330,photography,fotografie
19659,330,br,br
19660,330,menteith,menteith
19661,330,raids,überfälle
19662,330,jammed,überfüllt
19663,330,mourners,trauernde
19664,329,grooms,Bräutigame
19665,329,straying,verirrte
19666,329,uncover,aufdecken
19667,329,ruefully,reumütig
19668,329,systematically,systematisch
19669,329,specks,Flecken
19670,329,snagsby,stutzt
19671,329,enow,
19672,329,gamble,zocken
19673,329,intelligently,intelligent
19674,329,valuation,Bewertung
19675,329,whigs,Wigs
19676,329,joie,freude
19677,329,wrapt,verpackt
19678,329,standeth,standeth
19679,329,halsey,halsey
19680,329,counteract,gegenwirken
19681,329,infidelity,untreue
19682,329,recognizes,erkennt
19683,329,anton,anton
19684,329,commentators,kommentare
19685,329,fanatical,fanatisch
19686,329,disappointing,enttäuschend
19687,329,vero,vero
19688,329,urns,urns
19689,329,moonstone,Mondstein
