,counts,words,translations
12983,468,rippling,kräuselnd
12984,467,troopers,kavalleristen
12985,467,stomachs,mägen
12986,467,chink,schlitzauge
12987,467,inveterate,unverbesserliche
12988,467,deluded,verblendet
12989,467,merited,verdient
12990,467,snarled,geknurrt
12991,467,thickest,dickste
12992,467,delightfully,herrlich
12993,467,alarms,alarme
12994,467,bays,buchten
12995,467,credited,gutgeschrieben
12996,467,bestowing,verleihung
12997,467,talkative,gesprächig
12998,467,roadway,fahrbahn
12999,467,hotspur,heißsporn
13000,467,assyrians,assyrer
13001,467,traversing,überquerung
13002,467,effeminate,verweichlicht
13003,467,antagonism,antagonismus
13004,466,autobiography,autobiographie
13005,466,deathless,unsterblich
13006,466,hating,hassend
13007,466,commissions,kommissionen
13008,466,quarterly,vierteljährlich
13009,466,teeming,wimmelnd
13010,466,firearms,schusswaffen
13011,466,utterances,äußerungen
13012,466,soldiery,soldatentum
13013,466,tyrannical,tyrannisch
13014,466,anglican,anglikanisch
13015,466,killer,mörder
13016,466,licentious,zügellosigkeit
13017,465,reviewed,überprüft
13018,465,comparable,vergleichbar
13019,465,striding,schreitend
13020,465,purge,läutern
13021,465,mosaic,mosaik
13022,465,‘and,'und
13023,465,flicker,flimmern
13024,465,hazy,dunstig
13025,465,schoolroom,schulzimmer
13026,465,curving,geschwungene
13027,465,mutilated,verstümmelt
13028,465,pageant,festzug
13029,465,intoxicating,berauschend
13030,464,dues,abgaben
13031,464,cancer,krebs
13032,464,transcribed,umgeschrieben
13033,464,towered,aufgetürmt
13034,464,bluntly,stumpf
13035,464,veils,schleier
13036,464,disappoint,enttäuschen
13037,464,aunt's,tante
13038,464,alluring,verführerisch
13039,464,bewitched,verzaubert
13040,464,venturing,waghalsig
13041,464,piteously,kläglich
13042,464,swears,schwört
13043,464,tramped,getrampelt
13044,464,petrified,versteinert
13045,464,township,gemeinde
13046,464,brine,sole
13047,464,gathers,sammelt
13048,464,pours,gießt
13049,464,unwholesome,ungesunde
13050,464,assailants,angreifer
13051,463,uninhabited,unbewohnt
13052,463,whining,wimmernd
13053,463,deafening,ohrenbetäubend
13054,463,soot,ruß
13055,463,sabre,säbel
13056,463,maize,mais
13057,463,beguile,betören
13058,463,aquatic,aquatisch
13059,463,scowl,blick
13060,463,hatched,geschlüpft
13061,463,inferiority,minderwertigkeit
13062,463,accusing,anklagend
13063,463,uphold,aufrechterhalten
13064,463,harlot,hure
13065,463,joins,schließt sich  an
13066,463,repugnant,widerwärtig
13067,463,paramount,überragend
13068,462,impaired,beeinträchtigt
13069,462,annihilated,vernichtet
13070,462,enlargement,vergrößerung
13071,462,slackened,erlahmt
13072,462,inconsistency,inkonsistenz
13073,462,thatched,reetgedeckt
13074,462,sugarcane,zuckerrohr
13075,462,snoring,schnarchen
13076,462,absorb,absorbieren
13077,462,cosmic,kosmische
13078,462,label,etikett
13079,462,metaphor,metapher
13080,462,gambler,spieler
13081,462,surgeons,chirurgen
13082,462,stronghold,festung
13083,462,requite,requirieren
13084,462,unduly,zu unrecht
13085,462,graver,schwerwiegender
13086,462,shipbuilding,schiffbau
13087,462,finite,endlich
13088,462,boulder,felsbrocken
13089,462,rip,reißen
13090,461,proportioned,proportioniert
13091,461,charger,ladegerät
13092,461,slammed,zugeknallt
13093,461,diversified,abwechslungsreich
13094,461,fibre,faser
13095,461,deepening,vertiefung
13096,461,constructing,konstruiert
13097,461,caressed,gestreichelt
13098,460,bankers,banker
13099,460,qualification,qualifikation
13100,460,altering,ändern
13101,460,saxony,sachsen
13102,460,enlightenment,aufklärung
13103,460,neptune,neptun
13104,460,spiteful,gehässig
13105,460,graduate,studium
13106,460,sultry,schwül
13107,460,trooper,kavallerist
13108,460,precipitous,überstürzter
13109,460,corporations,korporationen
13110,460,corporate,unternehmen
13111,460,caustic,ätzend
13112,460,lieutenants,leutnants
13113,460,shrewdness,gerissenheit
13114,460,shuts,schaltet
13115,459,omens,omen
13116,459,stubble,stoppel
13117,459,indiscretion,indiskretion
13118,459,feasted,geschlemmt
13119,459,mexicans,mexikaner
13120,459,bottomless,bodenlos
13121,459,discomfiture,unbehagen
13122,459,chattered,geschnattert
13123,459,dealers,händler
13124,459,mounds,anhöhen
13125,459,oranges,orangen
13126,459,borrowing,ausleihen
13127,459,mandate,mandat
13128,459,plotting,verschwörungen
13129,459,scoundrels,schurken
13130,459,bulky,sperrig
13131,459,vapors,ausdünstungen
13132,459,presidency,präsidentschaft
13133,458,stockade,einfriedung
13134,458,rapped,gerappt
13135,458,nearing,nähert sich
13136,458,boldest,kühnste
13137,458,mongolia,mongolei
13138,458,cactus,kaktus
13139,458,fortify,befestigen
13140,458,itis,es ist
13141,458,discourses,diskurse
13142,458,infidel,ungläubige
13143,458,distinguishes,unterscheidet
13144,458,racket,schläger
13145,458,shopping,einkaufen
13146,457,harnessed,geschirrt
13147,457,courted,hofiert
13148,457,geometrical,geometrisch
13149,457,noxious,schädlich
13150,457,countryside,landschaft
13151,457,admonished,ermahnt
13152,457,smallpox,pocken
13153,457,overseer,aufseher
13154,457,gardiner,gärtner
13155,457,precedence,vorrang
13156,457,celebrity,berühmtheit
13157,457,buddhist,buddhistisch
13158,457,assaulted,angegriffen
13159,457,puny,mickrig
13160,457,pebble,kieselstein
13161,457,canton,kanton
13162,457,peaceably,friedlich
13163,457,founders,gründer
13164,457,underwent,untersuchte
13165,457,idiom,redewendung
13166,457,scorching,versengt
13167,457,resplendent,prächtig
13168,457,suspend,aussetzen
13169,456,assaults,angriffe
13170,456,ventures,unternehmungen
13171,456,extraction,extraktion
13172,456,poignant,rührend
13173,456,sanctioned,sanktioniert
13174,456,spars,sparren
13175,456,egotism,egoismus
13176,456,engendered,hervorgebracht
13177,455,courting,hofieren
13178,455,uranium,uran
13179,455,heeded,beachtet
13180,455,reflectively,nachdenklich
13181,455,seller,verkäufer
13182,455,blighted,verdorben
13183,455,compositions,kompositionen
13184,455,usurped,usurpiert
13185,455,creations,schöpfungen
13186,455,grabbed,ergriffen
13187,455,youngsters,jugendliche
13188,455,penniless,mittellose
13189,455,firms,firmen
13190,455,juvenile,jugendliche
13191,455,exceeds,übertrifft
13192,455,magnanimity,großherzigkeit
13193,455,hordes,horden
13194,454,deficit,defizit
13195,454,fellow's,kerl
13196,454,relieving,erleichterung
13197,454,lov'd,geliebt
13198,454,detest,verabscheuen
13199,454,proven,bewiesen
13200,454,opulent,üppig
13201,454,enrich,bereichern
13202,454,mum,mutter
13203,454,spelt,buchstabiert
13204,454,bolivia,bolivien
13205,454,platinum,platin
13206,454,tramping,trampeln
13207,454,evinced,nachgewiesen
13208,454,debating,debattieren
13209,454,prickly,stachelig
13210,453,spectrum,spektrum
13211,453,swifter,schneller
13212,453,objectionable,beanstandet
13213,453,distresses,bedrängt
13214,453,creditable,glaubwürdig
13215,453,fluellen,fluten
13216,453,flickered,flackern
13217,453,lumps,klumpen
13218,453,domestics,hausangestellte
13219,453,patrons,gönner
13220,453,leak,lecken
13221,453,ravages,verwüstet
13222,453,wafted,geweht
13223,453,jingle,klimpern
13224,453,huntsman,jägersmann
13225,453,obsequious,untertänig
13226,453,reproachfully,vorwurfsvoll
13227,453,pilate,pilatus
13228,453,rigor,strenge
13229,453,validity,gültigkeit
13230,453,owls,eulen
13231,453,acquiesced,geduldet
13232,453,plover,regenpfeifer
13233,453,insistent,hartnäckig
13234,453,thinges,dinger
13235,453,intrinsic,inhärent
13236,453,prowling,schlendernd
13237,453,beguiled,betört
13238,452,uninterrupted,ununterbrochen
13239,452,recipe,rezept
13240,452,diocletian,diokletian
13241,452,couldst,könntest du
13242,452,candour,offenheit
13243,452,enjoyments,genüsse
13244,452,cibot,zibot
13245,452,valves,ventile
13246,452,funnel,trichter
13247,452,glistened,gleißend
13248,452,astounding,erstaunlich
13249,451,crucifix,kruzifix
13250,451,erection,erektion
13251,451,prejudiced,voreingenommen
13252,451,distasteful,geschmacklos
13253,451,tempests,stürme
13254,451,reviews,bewertungen
13255,451,vouchsafed,verbürgt
13256,451,proposes,schlägt vor
13257,451,unhealthy,ungesund
13258,451,peradventure,vielleicht
13259,451,fanatic,fanatisch
13260,451,illiterate,ungebildet
13261,451,editorial,redaktionelle
13262,451,undoubted,unzweifelhaft
13263,451,footprints,fußabdrücke
13264,450,concurrence,übereinstimmung
13265,450,retribution,vergeltung
13266,450,absurdly,absurd
13267,450,squirrels,eichhörnchen
13268,450,astride,rittlings
13269,450,detectives,detektive
13270,450,mercantile,merkantil
13271,450,smelled,riecht
13272,450,perplexing,perplex
13273,450,primal,urwüchsig
13274,450,affable,leutselig
13275,450,reeling,taumelnd
13276,450,debated,debattiert
13277,450,accomplices,komplizen
13278,450,epidemic,epidemie
13279,450,ilady,dame
13280,449,balloons,luftballons
13281,449,fantasy,fantasie
13282,449,furtively,heimlich
13283,449,gloriously,glorreich
13284,449,reconstruction,wiederaufbau
13285,449,copra,kopra
13286,449,quotations,zitate
13287,449,rumble,rumpeln
13288,449,froze,gefroren
13289,449,unbearable,unerträglich
13290,449,thwart,vereiteln
13291,449,bashful,schüchtern
13292,449,roasting,rösten
13293,449,rudiments,rudimente
13294,448,hoe,hacke
13295,448,bellowing,gebrüll
13296,448,thriving,blühend
13297,448,confessing,bekennend
13298,448,displaced,vertrieben
13299,448,audiences,publikum
13300,448,blissful,glückselig
13301,448,completing,vervollständigen
13302,448,healthful,gesund
13303,448,patrician,patrizier
13304,448,builds,baut
13305,448,trophy,trophäe
13306,448,smoothing,glätten
13307,448,allay,lindern
13308,448,profuse,reichlich
13309,448,calmer,ruhiger
13310,448,awkwardness,unbeholfenheit
13311,447,reservation,reservierung
13312,447,inlaid,eingelegt
13313,447,incorrect,falsch
13314,447,lustrous,glänzend
13315,447,query,abfrage
13316,447,blend,mischung
13317,447,exactness,exaktheit
13318,447,predatory,räuberisch
13319,447,flowered,geblümt
13320,447,seminary,seminare
13321,447,develops,entwickelt
13322,447,stuffing,füllung
13323,447,comprehending,verstehen
13324,447,nitrogen,stickstoff
13325,447,exaggerate,übertreiben
13326,446,hadbeen,war gewesen
13327,446,denounce,anprangern
13328,446,trapped,gefangen
13329,446,bitterest,bitterste
13330,446,battlements,zinnen
13331,446,fronts,fronten
13332,446,topmost,oberste
13333,446,partaking,teilnehmend
13334,446,shutter,fensterladen
13335,446,sociable,gesellig
13336,446,doggedly,hartnäckig
13337,446,keenest,am schärfsten
13338,446,urope,uropa
13339,446,covetous,begehrlich
13340,446,windward,luv
13341,445,zimbabwe,simbabwe
13342,445,skirted,gerockt
13343,445,brooded,gebrütet
13344,445,eradicate,ausrotten
13345,445,maddened,wahnsinnig
13346,445,priestly,priester
13347,445,eventful,ereignisreich
13348,445,unruly,widerspenstig
13349,445,tragedies,tragödien
13350,445,deign,gestatten
13351,445,overflowed,übergelaufen
13352,445,reactions,reaktionen
13353,445,laughingly,lachend
13354,445,assail,angreifen
13355,445,imposition,aufdrängen
13356,445,prince's,fürst
13357,445,thatthe,dass die
13358,444,furthest,am weitesten
13359,444,multiplication,multiplikation
13360,444,platonic,platonischen
13361,444,soared,aufgestiegen
13362,444,verbs,verben
13363,444,demolished,demoliert
13364,444,safeguard,sichern
13365,444,blushes,erröten
13366,444,arteries,arterien
13367,444,perishing,untergehen
13368,444,intercept,abfangen
13369,444,categories,kategorien
13370,444,tradesmen,handwerker
13371,444,clattering,klappern
13372,444,stormed,gestürmt
13373,444,albania,albanien
13374,444,noonday,mittag
13375,444,whoop,hoppel
13376,444,prehistoric,prähistorisch
13377,444,cap'n,kapitän
13378,444,discouragement,entmutigung
13379,444,unpopular,unpopulär
13380,443,chanted,gesungen
13381,443,cataract,katarakt
13382,443,warehouse,lagerhaus
13383,443,counterpart,gegenstück
13384,443,suburb,vorort
13385,443,themes,themen
13386,443,crevice,spalt
13387,443,shamefully,beschämend
13388,443,spires,spitzen
13389,443,tunic,tunika
13390,443,chisel,meißel
13391,443,lover's,liebhaber
13392,443,thwarted,vereitelt
13393,442,unbelief,unglaube
13394,442,angered,verärgert
13395,442,hotter,heißer
13396,442,consular,konsularisch
13397,442,bunches,bündel
13398,442,bavaria,bayern
13399,442,irksome,lästig
13400,442,quoting,zitiert
13401,442,sheen,glänzen
13402,442,rearing,aufzucht
13403,442,sketched,skizziert
13404,442,immaculate,unbefleckt
13405,442,strictest,strengste
13406,442,splitting,spaltend
13407,442,cocks,hähne
13408,442,hacking,hackend
13409,442,bauxite,bauxit
13410,442,wasp,wespe
13411,441,polishing,polieren
13412,441,runners,läufer
13413,441,tanzania,tansania
13414,441,budding,knospen
13415,441,undaunted,unerschrocken
13416,441,infested,verseucht
13417,441,plied,gezwirnt
13418,441,adjusting,einstellung
13419,441,harshness,härte
13420,441,famished,verhungert
13421,441,miner,bergmann
13422,441,withdrawal,rückzug
13423,441,posse,aufgebot
13424,441,foreground,vorderseite
13425,441,begs,bittet
13426,440,warmest,wärmste
13427,440,obnoxious,unausstehlich
13428,440,hispanic,hispanisch
13429,440,honeymoon,flitterwochen
13430,440,roller,walze
13431,440,converting,umwandlung
13432,440,dissolute,liederlich
13433,440,hitch,anhänger
13434,440,buckler,schnalle
13435,440,exceptionally,ausnahmsweise
13436,440,immemorial,uralte
13437,440,compels,zwingt
13438,440,hurting,verletzend
13439,440,humours,humors
13440,440,condescend,herablassend
13441,439,progeny,nachkommenschaft
13442,439,whore,hure
13443,439,ballot,stimmzettel
13444,439,ottoman,ottomane
13445,439,excites,erregt
13446,439,lowlands,flachland
13447,439,hampered,behindert
13448,439,distinctness,unterscheidbarkeit
13449,439,climates,klimate
13450,439,lightest,leichteste
13451,439,electors,kurfürsten
13452,439,incongruous,inkongruent
13453,439,reverted,zurückgekehrt
13454,439,spurious,fälschlich
13455,438,dormant,schlafend
13456,438,fireworks,feuerwerk
13457,438,lends,leiht
13458,438,skulls,totenköpfe
13459,438,nd,und
13460,438,dragoons,dragoner
13461,438,worshippers,anbeter
13462,438,greens,grüne
13463,438,invariable,unveränderlich
13464,438,diocese,diözese
13465,438,necked,halsig
13466,438,invoked,angerufen
13467,437,receding,rückläufig
13468,437,handsomest,hübscheste
13469,437,programming,programmierung
13470,437,author's,autor
13471,437,purport,zweck
13472,437,adults,erwachsene
13473,437,frenzied,rasend
13474,437,multi,mehrere
13475,437,verify,überprüfen
13476,437,gird,gürten
13477,437,narrower,enger
13478,437,carve,schnitzen
13479,437,perdition,verderben
13480,437,shoemaker,schuhmacher
13481,437,drab,düster
13482,437,drifts,treibt
13483,436,outlying,entlegene gebiete
13484,436,discourage,entmutigen
13485,436,noisily,geräuschvoll
13486,436,saloons,salons
13487,436,plebeian,plebejisch
13488,436,solidity,solidität
13489,436,loosen,lockern
13490,436,intermittent,intermittierend
13491,436,opaque,undurchsichtig
13492,436,cheerily,heiter
13493,436,expel,vertreiben
13494,436,sloth,faulheit
13495,435,dishonesty,unehrlichkeit
13496,435,confessions,geständnisse
13497,435,quartered,gevierteilt
13498,435,paints,malt
13499,435,sundown,sonnenuntergang
13500,435,stifle,ersticken
13501,435,claret,weinrot
13502,435,parsley,petersilie
13503,435,manfully,mannhaft
13504,435,resolving,auflösung
13505,435,nervousness,nervosität
13506,435,christ's,christus
13507,435,designing,entwerfen
13508,435,infatuation,verliebtheit
13509,435,brimstone,schwefel
13510,435,vibrating,vibrierende
13511,434,iam,ich bin
13512,434,sanctify,heiligen
13513,434,ndians,ndianer
13514,434,disconsolate,trostlos
13515,434,pilots,lotsen
13516,434,recklessly,rücksichtslos
13517,434,socks,socken
13518,434,auditors,wirtschaftsprüfer
13519,434,bats,fledermäuse
13520,434,burrow,graben
13521,434,pulses,hülsenfrüchte
13522,434,tropic,tropisch
13523,434,snatches,schnappt
13524,434,featured,vorgestellt
13525,434,lard,schmalz
13526,434,vapours,dämpfe
13527,434,tumbler,becher
13528,434,undressed,unbekleidet
13529,434,quietness,stille
13530,434,sprawling,ausufernde
13531,434,quince,quitte
13532,434,bumble,hummeln
13533,434,castile,kastil
13534,433,defenceless,schutzlos
13535,433,apostolic,apostolisch
13536,433,tribal,stammesangehörige
13537,433,hauling,schleppen
13538,433,vandals,vandalen
13539,433,journeying,reisende
13540,433,premium,prämie
13541,433,lattice,gitter
13542,433,masks,masken
13543,433,mauritania,mauretanien
13544,433,forego,verzicht auf
13545,433,allowable,zulässig
13546,432,motherly,mütterlich
13547,432,refugees,flüchtlinge
13548,432,parental,elterliche
13549,432,incarnation,inkarnation
13550,432,sedition,aufruhr
13551,432,greenland,grönland
13552,432,lodger,untermieter
13553,432,photographic,fotografisch
13554,432,residing,wohnhaft
13555,432,braid,zopf
13556,432,decorative,dekorativ
13557,432,investigating,forschend
13558,432,liberated,befreit
13559,432,pending,anhängig
13560,432,ointment,salbe
13561,432,scholastic,scholastisch
13562,432,champaign,champagne
13563,432,determines,bestimmt
13564,432,retail,einzelhandel
13565,432,effaced,ausgelöscht
13566,431,rebelled,rebelliert
13567,431,acknowledging,zur kenntnis genommen
13568,431,snorted,geschnaubt
13569,431,computing,computergestützt
13570,431,impassioned,leidenschaftlich
13571,431,belated,verspätet
13572,431,populations,bevölkerung
13573,431,disposing,entsorgen
